timestamp(ms),Air Temp,
"1741872728.367","24.31",
"1741872729.368","24.3",
"1741872730.379","24.34",
"1741872731.37","24.32",
"1741872732.371","24.33",
"1741872733.372","24.32",
"1741872734.373","24.35",
"1741872735.374","24.34",
"1741872736.379","24.34",
"1741872737.379","24.34",
"1741872738.377","24.31",
"1741872739.378","24.34",
"1741872740.379","24.32",
"1741872741.38","24.34",
"1741872742.383","24.32",
"1741872743.382","24.33",
"1741872744.383","24.34",
"1741872745.384","24.34",
"1741872746.385","24.32",
"1741872747.386","24.32",
"1741872748.387","24.34",
"1741872749.388","24.34",
"1741872750.389","24.36",
"1741872751.391","24.35",
"1741872752.391","24.34",
"1741872753.392","24.36",
"1741872754.393","24.36",
"1741872755.395","24.35",
"1741872756.395","24.34",
"1741872757.396","24.34",
"1741872758.397","24.35",
"1741872759.398","24.36",
"1741872760.399","24.36",
"1741872761.4","24.34",
"1741872762.401","24.34",
"1741872763.402","24.36",
"1741872764.403","24.36",
"1741872765.404","24.36",
"1741872766.414","24.37",
"1741872767.406","24.35",
"1741872768.408","24.35",
"1741872769.408","24.37",
"1741872770.409","24.35",
"1741872771.41","24.36",
"1741872772.415","24.38",
"1741872773.412","24.37",
"1741872774.413","24.37",
"1741872775.414","24.37",
"1741872776.415","24.37",
"1741872777.416","24.36",
"1741872778.435","24.39",
"1741872779.418","24.37",
"1741872780.419","24.37",
"1741872781.42","24.37",
"1741872782.421","24.35",
"1741872783.426","24.39",
"1741872784.427","24.39",
"1741872785.428","24.36",
"1741872786.429","24.4",
"1741872787.43","24.38",
"1741872788.431","24.38",
"1741872789.432","24.39",
"1741872790.436","24.36",
"1741872791.435","24.4",
"1741872792.435","24.37",
"1741872793.436","24.39",
"1741872794.437","24.37",
"1741872795.438","24.41",
"1741872796.439","24.39",
"1741872797.44","24.39",
"1741872798.441","24.37",
"1741872799.442","24.4",
"1741872800.443","24.39",
"1741872801.445","24.4",
"1741872802.445","24.39",
"1741872803.449","24.4",
"1741872804.447","24.39",
"1741872805.448","24.39",
"1741872806.449","24.39",
"1741872807.45","24.4",
"1741872808.451","24.37",
"1741872809.452","24.4",
"1741872810.453","24.4",
"1741872811.454","24.39",
"1741872812.455","24.39",
"1741872813.456","24.41",
"1741872814.458","24.4",
"1741872815.458","24.41",
"1741872816.459","24.41",
"1741872817.461","24.43",
"1741872818.461","24.44",
"1741872819.462","24.42",
"1741872820.468","24.41",
"1741872821.464","24.4",
"1741872822.465","24.41",
"1741872823.466","24.4",
"1741872824.467","24.41",
"1741872825.468","24.4",
"1741872826.469","24.43",
"1741872827.47","24.42",
"1741872828.471","24.41",
"1741872829.472","24.41",
"1741872830.473","24.41",
"1741872831.474","24.44",
"1741872832.475","24.4",
"1741872833.477","24.43",
"1741872834.478","24.41",
"1741872835.478","24.44",
"1741872836.479","24.4",
"1741872837.48","24.43",
"1741872838.481","24.42",
"1741872839.482","24.45",
"1741872840.483","24.43",
"1741872841.484","24.41",
"1741872842.485","24.41",
"1741872843.49","24.44",
"1741872844.494","24.44",
"1741872845.492","24.43",
"1741872846.493","24.41",
"1741872847.494","24.44",
"1741872848.495","24.43",
"1741872849.497","24.43",
"1741872850.508","24.44",
"1741872851.502","24.42",
"1741872852.499","24.44",
"1741872853.5","24.43",
"1741872854.501","24.45",
"1741872855.502","24.44",
"1741872856.505","24.46",
"1741872857.508","24.46",
"1741872858.505","24.46",
"1741872859.506","24.45",
"1741872860.507","24.45",
"1741872861.508","24.44",
"1741872862.509","24.43",
"1741872863.51","24.46",
"1741872864.512","24.45",
"1741872865.513","24.42",
"1741872866.514","24.44",
"1741872867.552","24.46",
"1741872868.522","24.43",
"1741872869.518","24.44",
"1741872870.517","24.45",
"1741872871.519","24.46",
"1741872872.52","24.44",
"1741872873.521","24.43",
"1741872874.523","24.47",
"1741872875.522","24.46",
"1741872876.524","24.45",
"1741872877.525","24.46",
"1741872878.526","24.46",
"1741872879.526","24.46",
"1741872880.528","24.46",
"1741872881.529","24.45",
"1741872882.531","24.46",
"1741872883.531","24.46",
"1741872884.531","24.46",
"1741872885.532","24.47",
"1741872886.536","24.46",
"1741872887.534","24.47",
"1741872888.535","24.47",
"1741872889.537","24.47",
"1741872890.538","24.47",
"1741872891.538","24.48",
"1741872892.54","24.46",
"1741872893.541","24.47",
"1741872894.542","24.49",
"1741872895.542","24.46",
"1741872896.544","24.48",
"1741872897.545","24.48",
"1741872898.554","24.5",
"1741872899.547","24.46",
"1741872900.548","24.48",
"1741872901.549","24.48",
"1741872902.55","24.49",
"1741872903.554","24.48",
"1741872904.558","24.5",
"1741872905.556","24.49",
"1741872906.557","24.47",
"1741872907.558","24.48",
"1741872908.559","24.5",
"1741872909.56","24.51",
"1741872910.561","24.48",
"1741872911.562","24.5",
"1741872912.563","24.48",
"1741872913.564","24.5",
"1741872914.565","24.49",
"1741872915.566","24.51",
"1741872916.572","24.49",
"1741872917.568","24.5",
"1741872918.569","24.48",
"1741872919.57","24.48",
"1741872920.571","24.51",
"1741872921.572","24.51",
"1741872922.574","24.49",
"1741872923.574","24.51",
"1741872924.575","24.48",
"1741872925.576","24.5",
"1741872926.577","24.5",
"1741872927.578","24.51",
"1741872928.579","24.49",
"1741872929.58","24.49",
"1741872930.581","24.51",
"1741872931.583","24.53",
"1741872932.583","24.49",
"1741872933.584","24.51",
"1741872934.588","24.51",
"1741872935.586","24.52",
"1741872936.587","24.51",
"1741872937.588","24.52",
"1741872938.589","24.53",
"1741872939.59","24.51",
"1741872940.591","24.52",
"1741872941.592","24.49",
"1741872942.593","24.51",
"1741872943.594","24.5",
"1741872944.595","24.52",
"1741872945.596","24.5",
"1741872946.597","24.53",
"1741872947.604","24.52",
"1741872948.6","24.53",
"1741872949.6","24.52",
"1741872950.601","24.54",
"1741872951.602","24.53",
"1741872952.607","24.51",
"1741872953.604","24.52",
"1741872954.605","24.52",
"1741872955.606","24.53",
"1741872956.608","24.55",
"1741872957.609","24.52",
"1741872958.609","24.55",
"1741872959.61","24.54",
"1741872960.611","24.52",
"1741872961.612","24.53",
"1741872962.614","24.55",
"1741872963.617","24.54",
"1741872964.623","24.54",
"1741872965.619","24.53",
"1741872966.621","24.54",
"1741872967.621","24.52",
"1741872968.622","24.54",
"1741872969.624","24.53",
"1741872970.626","24.55",
"1741872971.63","24.54",
"1741872972.627","24.55",
"1741872973.627","24.55",
"1741872974.629","24.54",
"1741872975.63","24.55",
"1741872976.631","24.55",
"1741872977.632","24.55",
"1741872978.633","24.56",
"1741872979.633","24.54",
"1741872980.635","24.56",
"1741872981.645","24.56",
"1741872982.641","24.56",
"1741872983.64","24.56",
"1741872984.639","24.57",
"1741872985.64","24.56",
"1741872986.641","24.56",
"1741872987.642","24.54",
"1741872988.644","24.57",
"1741872989.644","24.57",
"1741872990.645","24.56",
"1741872991.646","24.57",
"1741872992.647","24.58",
"1741872993.648","24.55",
"1741872994.649","24.58",
"1741872995.65","24.56",
"1741872996.653","24.56",
"1741872997.653","24.56",
"1741872998.653","24.54",
"1741872999.653","24.56",
"1741873000.656","24.57",
"1741873001.656","24.56",
"1741873002.657","24.57",
"1741873003.658","24.58",
"1741873004.659","24.61",
"1741873005.66","24.57",
"1741873006.661","24.57",
"1741873007.662","24.56",
"1741873008.663","24.57",
"1741873009.664","24.58",
"1741873010.665","24.59",
"1741873011.666","24.58",
"1741873012.667","24.59",
"1741873013.673","24.58",
"1741873014.67","24.59",
"1741873015.67","24.58",
"1741873016.671","24.58",
"1741873017.672","24.59",
"1741873018.684","24.57",
"1741873019.674","24.58",
"1741873020.675","24.57",
"1741873021.676","24.58",
"1741873022.677","24.57",
"1741873023.681","24.58",
"1741873024.682","24.6",
"1741873025.683","24.61",
"1741873026.684","24.59",
"1741873027.685","24.6",
"1741873028.686","24.6",
"1741873029.7","24.6",
"1741873030.697","24.59",
"1741873031.692","24.58",
"1741873032.69","24.61",
"1741873033.691","24.61",
"1741873034.692","24.6",
"1741873035.693","24.59",
"1741873036.694","24.6",
"1741873037.696","24.6",
"1741873038.696","24.58",
"1741873039.697","24.61",
"1741873040.698","24.59",
"1741873041.699","24.62",
"1741873042.7","24.59",
"1741873043.701","24.61",
"1741873044.702","24.61",
"1741873045.704","24.6",
"1741873046.705","24.61",
"1741873047.705","24.63",
"1741873048.709","24.61",
"1741873049.707","24.59",
"1741873050.708","24.61",
"1741873051.709","24.6",
"1741873052.71","24.6",
"1741873053.711","24.62",
"1741873054.712","24.61",
"1741873055.713","24.63",
"1741873056.714","24.6",
"1741873057.715","24.62",
"1741873058.716","24.63",
"1741873059.717","24.62",
"1741873060.718","24.62",
"1741873061.719","24.62",
"1741873062.72","24.62",
"1741873063.722","24.62",
"1741873064.722","24.61",
"1741873065.723","24.62",
"1741873066.726","24.63",
"1741873067.725","24.64",
"1741873068.726","24.62",
"1741873069.727","24.64",
"1741873070.728","24.64",
"1741873071.729","24.64",
"1741873072.73","24.63",
"1741873073.731","24.63",
"1741873074.732","24.62",
"1741873075.733","24.63",
"1741873076.734","24.62",
"1741873077.735","24.62",
"1741873078.736","24.63",
"1741873079.738","24.64",
"1741873080.738","24.62",
"1741873081.739","24.64",
"1741873082.74","24.62",
"1741873083.744","24.64",
"1741873084.746","24.65",
"1741873085.746","24.64",
"1741873086.747","24.64",
"1741873087.748","24.66",
"1741873088.749","24.62",
"1741873089.75","24.66",
"1741873090.751","24.63",
"1741873091.752","24.64",
"1741873092.753","24.65",
"1741873093.754","24.65",
"1741873094.757","24.66",
"1741873095.755","24.63",
"1741873096.767","24.65",
"1741873097.758","24.67",
"1741873098.759","24.66",
"1741873099.76","24.65",
"1741873100.761","24.65",
"1741873101.762","24.67",
"1741873102.765","24.65",
"1741873103.764","24.65",
"1741873104.765","24.65",
"1741873105.766","24.65",
"1741873106.767","24.66",
"1741873107.768","24.65",
"1741873108.779","24.67",
"1741873109.77","24.66",
"1741873110.771","24.67",
"1741873111.773","24.66",
"1741873112.773","24.66",
"1741873113.776","24.67",
"1741873114.776","24.67",
"1741873115.776","24.67",
"1741873116.777","24.67",
"1741873117.778","24.68",
"1741873118.779","24.66",
"1741873119.78","24.65",
"1741873120.781","24.67",
"1741873121.782","24.67",
"1741873122.783","24.66",
"1741873123.784","24.66",
"1741873124.785","24.67",
"1741873125.799","24.68",
"1741873126.794","24.67",
"1741873127.788","24.67",
"1741873128.79","24.68",
"1741873129.79","24.68",
"1741873130.791","24.67",
"1741873131.792","24.67",
"1741873132.793","24.67",
"1741873133.794","24.68",
"1741873134.795","24.69",
"1741873135.796","24.68",
"1741873136.797","24.67",
"1741873137.807","24.69",
"1741873138.799","24.7",
"1741873139.8","24.7",
"1741873140.801","24.67",
"1741873141.802","24.67",
"1741873142.803","24.68",
"1741873143.808","24.67",
"1741873144.813","24.7",
"1741873145.813","24.68",
"1741873146.81","24.69",
"1741873147.811","24.71",
"1741873148.812","24.7",
"1741873149.814","24.7",
"1741873150.818","24.72",
"1741873151.816","24.7",
"1741873152.816","24.71",
"1741873153.817","24.71",
"1741873154.818","24.69",
"1741873155.819","24.71",
"1741873156.823","24.69",
"1741873157.821","24.7",
"1741873158.822","24.71",
"1741873159.823","24.71",
"1741873160.825","24.7",
"1741873161.834","24.71",
"1741873162.829","24.69",
"1741873163.896","24.7",
"1741873164.829","24.72",
"1741873165.83","24.73",
"1741873166.831","24.71",
"1741873167.831","24.72",
"1741873168.833","24.72",
"1741873169.833","24.71",
"1741873170.834","24.71",
"1741873171.835","24.72",
"1741873172.837","24.72",
"1741873173.837","24.72",
"1741873174.839","24.7",
"1741873175.84","24.74",
"1741873176.842","24.72",
"1741873177.842","24.74",
"1741873178.843","24.73",
"1741873179.844","24.72",
"1741873180.847","24.7",
"1741873181.846","24.73",
"1741873182.847","24.72",
"1741873183.847","24.72",
"1741873184.849","24.73",
"1741873185.849","24.73",
"1741873186.851","24.73",
"1741873187.852","24.72",
"1741873188.853","24.73",
"1741873189.854","24.73",
"1741873190.855","24.74",
"1741873191.856","24.74",
"1741873192.857","24.74",
"1741873193.858","24.72",
"1741873194.859","24.74",
"1741873195.86","24.74",
"1741873196.861","24.74",
"1741873197.862","24.74",
"1741873198.865","24.74",
"1741873199.864","24.74",
"1741873200.865","24.74",
"1741873201.866","24.75",
"1741873202.867","24.73",
"1741873203.87","24.75",
"1741873204.871","24.75",
"1741873205.872","24.74",
"1741873206.873","24.73",
"1741873207.874","24.76",
"1741873208.875","24.74",
"1741873209.887","24.74",
"1741873210.881","24.75",
"1741873211.878","24.75",
"1741873212.879","24.75",
"1741873213.88","24.72",
"1741873214.881","24.74",
"1741873215.882","24.75",
"1741873216.883","24.73",
"1741873217.884","24.75",
"1741873218.885","24.78",
"1741873219.886","24.75",
"1741873220.887","24.77",
"1741873221.888","24.75",
"1741873222.889","24.78",
"1741873223.89","24.74",
"1741873224.948","24.76",
"1741873225.894","24.76",
"1741873226.893","24.75",
"1741873227.905","24.75",
"1741873228.903","24.77",
"1741873229.896","24.75",
"1741873230.897","24.76",
"1741873231.898","24.75",
"1741873232.899","24.77",
"1741873233.9","24.78",
"1741873234.901","24.76",
"1741873235.902","24.76",
"1741873236.903","24.77",
"1741873237.904","24.77",
"1741873238.905","24.77",
"1741873239.906","24.77",
"1741873240.909","24.75",
"1741873241.909","24.77",
"1741873242.91","24.79",
"1741873243.91","24.79",
"1741873244.911","24.77",
"1741873245.917","24.8",
"1741873246.915","24.79",
"1741873247.914","24.79",
"1741873248.915","24.76",
"1741873249.916","24.79",
"1741873250.917","24.79",
"1741873251.935","24.76",
"1741873252.919","24.78",
"1741873253.92","24.78",
"1741873254.921","24.79",
"1741873255.922","24.77",
"1741873256.923","24.75",
"1741873257.937","24.77",
"1741873258.925","24.78",
"1741873259.926","24.77",
"1741873260.927","24.8",
"1741873261.928","24.78",
"1741873262.929","24.78",
"1741873263.933","24.8",
"1741873264.934","24.79",
"1741873265.935","24.79",
"1741873266.936","24.79",
"1741873267.937","24.77",
"1741873268.938","24.77",
"1741873269.939","24.79",
"1741873270.942","24.79",
"1741873271.941","24.79",
"1741873272.942","24.79",
"1741873273.943","24.8",
"1741873274.944","24.8",
"1741873275.945","24.79",
"1741873276.955","24.81",
"1741873277.947","24.79",
"1741873278.948","24.79",
"1741873279.949","24.8",
"1741873280.95","24.8",
"1741873281.959","24.8",
"1741873282.953","24.8",
"1741873283.954","24.81",
"1741873284.954","24.81",
"1741873285.955","24.8",
"1741873286.956","24.8",
"1741873287.97","24.81",
"1741873288.958","24.79",
"1741873289.959","24.81",
"1741873290.962","24.81",
"1741873291.962","24.82",
"1741873292.962","24.81",
"1741873293.971","24.82",
"1741873294.966","24.82",
"1741873295.966","24.82",
"1741873296.966","24.81",
"1741873297.967","24.81",
"1741873298.968","24.81",
"1741873299.976","24.79",
"1741873300.97","24.82",
"1741873301.971","24.8",
"1741873302.972","24.82",
"1741873303.973","24.81",
"1741873304.974","24.83",
"1741873305.98","24.83",
"1741873306.983","24.8",
"1741873307.982","24.8",
"1741873308.979","24.81",
"1741873309.979","24.84",
"1741873310.98","24.84",
"1741873311.981","24.84",
"1741873312.987","24.82",
"1741873313.984","24.83",
"1741873314.984","24.84",
"1741873315.985","24.83",
"1741873316.987","24.82",
"1741873317.988","24.83",
"1741873318.988","24.82",
"1741873319.989","24.83",
"1741873320.99","24.85",
"1741873321.992","24.85",
"1741873322.992","24.83",
"1741873324.006","24.82",
"1741873325.004","24.84",
"1741873325.999","24.83",
"1741873327","24.81",
"1741873328.001","24.83",
"1741873329.002","24.83",
"1741873330.009","24.85",
"1741873331.005","24.85",
"1741873332.005","24.85",
"1741873333.006","24.83",
"1741873334.007","24.83",
"1741873335.008","24.84",
"1741873336.009","24.84",
"1741873337.01","24.83",
"1741873338.011","24.85",
"1741873339.012","24.85",
"1741873340.015","24.85",
"1741873341.014","24.85",
"1741873342.022","24.86",
"1741873343.022","24.83",
"1741873344.017","24.85",
"1741873345.018","24.85",
"1741873346.019","24.87",
"1741873347.02","24.85",
"1741873348.021","24.86",
"1741873349.022","24.83",
"1741873350.023","24.85",
"1741873351.024","24.85",
"1741873352.025","24.84",
"1741873353.026","24.86",
"1741873354.027","24.86",
"1741873355.034","24.86",
"1741873356.029","24.86",
"1741873357.031","24.87",
"1741873358.032","24.85",
"1741873359.032","24.85",
"1741873360.033","24.86",
"1741873361.037","24.85",
"1741873362.035","24.86",
"1741873363.036","24.86",
"1741873364.037","24.86",
"1741873365.038","24.89",
"1741873366.046","24.86",
"1741873367.04","24.87",
"1741873368.041","24.86",
"1741873369.042","24.87",
"1741873370.043","24.86",
"1741873371.044","24.85",
"1741873372.045","24.86",
"1741873373.046","24.87",
"1741873374.048","24.89",
"1741873375.048","24.87",
"1741873376.049","24.89",
"1741873377.05","24.88",
"1741873378.051","24.89",
"1741873379.054","24.86",
"1741873380.053","24.88",
"1741873381.054","24.87",
"1741873382.055","24.87",
"1741873383.056","24.87",
"1741873384.059","24.87",
"1741873385.06","24.9",
"1741873386.061","24.87",
"1741873387.063","24.86",
"1741873388.064","24.88",
"1741873389.064","24.89",
"1741873390.076","24.87",
"1741873391.07","24.89",
"1741873392.067","24.87",
"1741873393.068","24.89",
"1741873394.069","24.88",
"1741873395.07","24.87",
"1741873396.072","24.91",
"1741873397.073","24.89",
"1741873398.073","24.9",
"1741873399.074","24.89",
"1741873400.075","24.89",
"1741873401.076","24.89",
"1741873402.088","24.9",
"1741873403.078","24.88",
"1741873404.086","24.9",
"1741873405.08","24.9",
"1741873406.083","24.89",
"1741873407.083","24.89",
"1741873408.095","24.9",
"1741873409.088","24.91",
"1741873410.086","24.89",
"1741873411.086","24.9",
"1741873412.088","24.91",
"1741873413.089","24.91",
"1741873414.097","24.92",
"1741873415.091","24.91",
"1741873416.092","24.92",
"1741873417.093","24.9",
"1741873418.094","24.92",
"1741873419.095","24.91",
"1741873420.106","24.9",
"1741873421.097","24.89",
"1741873422.103","24.91",
"1741873423.099","24.92",
"1741873424.1","24.9",
"1741873425.101","24.92",
"1741873426.102","24.93",
"1741873427.106","24.92",
"1741873428.104","24.93",
"1741873429.105","24.91",
"1741873430.106","24.91",
"1741873431.107","24.91",
"1741873432.108","24.93",
"1741873433.109","24.93",
"1741873434.11","24.93",
"1741873435.111","24.91",
"1741873436.112","24.9",
"1741873437.113","24.94",
"1741873438.125","24.93",
"1741873439.12","24.93",
"1741873440.116","24.92",
"1741873441.117","24.9",
"1741873442.118","24.92",
"1741873443.119","24.94",
"1741873444.123","24.93",
"1741873445.125","24.93",
"1741873446.125","24.93",
"1741873447.126","24.94",
"1741873448.126","24.93",
"1741873449.127","24.9",
"1741873450.138","24.93",
"1741873451.13","24.94",
"1741873452.131","24.93",
"1741873453.132","24.94",
"1741873454.133","24.93",
"1741873455.135","24.93",
"1741873456.134","24.93",
"1741873457.138","24.93",
"1741873458.138","24.93",
"1741873459.138","24.94",
"1741873460.139","24.94",
"1741873461.14","24.91",
"1741873462.141","24.94",
"1741873463.142","24.94",
"1741873464.143","24.96",
"1741873465.144","24.94",
"1741873466.145","24.93",
"1741873467.146","24.93",
"1741873468.159","24.94",
"1741873469.148","24.95",
"1741873470.149","24.95",
"1741873471.15","24.95",
"1741873472.152","24.94",
"1741873473.152","24.95",
"1741873474.164","24.95",
"1741873475.157","24.97",
"1741873476.155","24.97",
"1741873477.156","24.96",
"1741873478.157","24.98",
"1741873479.158","24.96",
"1741873480.169","24.94",
"1741873481.16","24.95",
"1741873482.161","24.96",
"1741873483.162","24.97",
"1741873484.163","24.94",
"1741873485.164","24.95",
"1741873486.169","24.97",
"1741873487.172","24.96",
"1741873488.168","24.95",
"1741873489.168","24.95",
"1741873490.169","24.96",
"1741873491.17","24.97",
"1741873492.171","24.96",
"1741873493.172","24.95",
"1741873494.173","24.95",
"1741873495.174","24.95",
"1741873496.175","24.97",
"1741873497.176","24.96",
"1741873498.188","24.97",
"1741873499.178","24.97",
"1741873500.179","24.97",
"1741873501.18","24.96",
"1741873502.181","24.98",
"1741873503.182","24.98",
"1741873504.195","24.96",
"1741873505.192","24.97",
"1741873506.188","24.96",
"1741873507.189","24.97",
"1741873508.19","24.98",
"1741873509.191","24.97",
"1741873510.198","24.99",
"1741873511.193","24.99",
"1741873512.194","24.98",
"1741873513.195","24.98",
"1741873514.196","24.95",
"1741873515.197","24.98",
"1741873516.198","24.99",
"1741873517.199","24.98",
"1741873518.2","24.97",
"1741873519.201","24.98",
"1741873520.204","24.99",
"1741873521.204","24.96",
"1741873522.213","24.97",
"1741873523.207","24.99",
"1741873524.206","24.99",
"1741873525.207","24.98",
"1741873526.209","24.98",
"1741873527.209","24.99",
"1741873528.21","24.99",
"1741873529.213","24.99",
"1741873530.212","24.99",
"1741873531.213","24.98",
"1741873532.214","24.99",
"1741873533.215","24.98",
"1741873534.226","24.98",
"1741873535.217","25",
"1741873536.219","25.01",
"1741873537.22","24.99",
"1741873538.22","25",
"1741873539.221","24.98",
"1741873540.227","25",
"1741873541.224","25.01",
"1741873542.224","24.98",
"1741873543.225","24.99",
"1741873544.227","25.02",
"1741873545.228","25",
"1741873546.229","25",
"1741873547.229","25.01",
"1741873548.23","24.99",
"1741873549.231","24.99",
"1741873550.233","25.02",
"1741873551.233","24.99",
"1741873552.248","25",
"1741873553.242","25.01",
"1741873554.237","25",
"1741873555.238","24.99",
"1741873556.239","25",
"1741873557.239","25.03",
"1741873558.241","25.01",
"1741873559.241","24.99",
"1741873560.243","25.02",
"1741873561.244","25.01",
"1741873562.245","25.02",
"1741873563.246","25",
"1741873564.261","25.02",
"1741873565.251","25",
"1741873566.252","25.02",
"1741873567.253","25.02",
"1741873568.254","25.01",
"1741873569.256","25.01",
"1741873570.265","25.01",
"1741873571.26","25.01",
"1741873572.258","25",
"1741873573.259","25.01",
"1741873574.26","25.04",
"1741873575.261","25.02",
"1741873576.265","25.01",
"1741873577.263","25.02",
"1741873578.264","25.02",
"1741873579.265","25.03",
"1741873580.266","25.02",
"1741873581.267","25.02",
"1741873582.267","25.03",
"1741873583.269","25.03",
"1741873584.27","25.04",
"1741873585.272","25.05",
"1741873586.272","25.03",
"1741873587.272","25.04",
"1741873588.284","25.02",
"1741873589.275","25.04",
"1741873590.276","25.03",
"1741873591.277","25.03",
"1741873592.278","25.05",
"1741873593.279","25.03",
"1741873594.28","25.04",
"1741873595.281","25.04",
"1741873596.282","25.04",
"1741873597.283","25.04",
"1741873598.284","25.04",
"1741873599.285","25.05",
"1741873600.295","25.05",
"1741873601.287","24.99",
"1741873602.289","25.04",
"1741873603.289","25.02",
"1741873604.29","25.04",
"1741873605.291","25.02",
"1741873606.326","25.05",
"1741873607.293","25.04",
"1741873608.294","25.05",
"1741873609.295","25.05",
"1741873610.296","25.05",
"1741873611.297","25.07",
"1741873612.302","25.04",
"1741873613.299","25.06",
"1741873614.3","25.05",
"1741873615.301","25.06",
"1741873616.302","25.05",
"1741873617.303","25.05",
"1741873618.314","25.07",
"1741873619.309","25.06",
"1741873620.309","25.06",
"1741873621.307","25.06",
"1741873622.308","25.05",
"1741873623.309","25.05",
"1741873624.317","25.05",
"1741873625.313","25.05",
"1741873626.315","25.05",
"1741873627.315","25.06",
"1741873628.316","25.05",
"1741873629.318","25.05",
"1741873630.318","25.05",
"1741873631.32","25.08",
"1741873632.321","25.07",
"1741873633.322","25.08",
"1741873634.613","25.07",
"1741873635.323","25.07",
"1741873636.324","25.07",
"1741873637.332","25.06",
"1741873638.326","25.08",
"1741873639.327","25.06",
"1741873640.328","25.08",
"1741873641.33","25.06",
"1741873642.331","25.06",
"1741873643.331","25.09",
"1741873644.332","25.08",
"1741873645.334","25.08",
"1741873646.335","25.06",
"1741873647.336","25.06",
"1741873648.337","25.06",
"1741873649.338","25.08",
"1741873650.339","25.09",
"1741873651.341","25.09",
"1741873652.341","25.08",
"1741873653.341","25.08",
"1741873654.348","25.09",
"1741873655.344","25.08",
"1741873656.345","25.08",
"1741873657.346","25.09",
"1741873658.347","25.08",
"1741873659.348","25.07",
"1741873660.354","25.09",
"1741873661.35","25.09",
"1741873662.351","25.09",
"1741873663.352","25.07",
"1741873664.353","25.09",
"1741873665.354","25.09",
"1741873666.358","25.07",
"1741873667.356","25.09",
"1741873668.358","25.08",
"1741873669.358","25.1",
"1741873670.359","25.08",
"1741873671.36","25.08",
"1741873672.365","25.08",
"1741873673.362","25.06",
"1741873674.363","25.09",
"1741873675.364","25.08",
"1741873676.365","25.11",
"1741873677.366","25.1",
"1741873678.367","25.09",
"1741873679.368","25.09",
"1741873680.369","25.11",
"1741873681.37","25.13",
"1741873682.371","25.1",
"1741873683.372","25.1",
"1741873684.375","25.09",
"1741873685.376","25.09",
"1741873686.377","25.1",
"1741873687.378","25.12",
"1741873688.379","25.1",
"1741873689.38","25.09",
"1741873690.381","25.11",
"1741873691.383","25.1",
"1741873692.384","25.11",
"1741873693.384","25.11",
"1741873694.385","25.13",
"1741873695.386","25.09",
"1741873696.401","25.11",
"1741873697.389","25.1",
"1741873698.39","25.11",
"1741873699.39","25.11",
"1741873700.393","25.1",
"1741873701.393","25.11",
"1741873702.403","25.12",
"1741873703.395","25.12",
"1741873704.396","25.12",
"1741873705.396","25.11",
"1741873706.398","25.11",
"1741873707.399","25.12",
"1741873708.4","25.12",
"1741873709.401","25.11",
"1741873710.402","25.12",
"1741873711.403","25.11",
"1741873712.404","25.13",
"1741873713.405","25.13",
"1741873714.405","25.13",
"1741873715.407","25.13",
"1741873716.409","25.13",
"1741873717.409","25.12",
"1741873718.41","25.14",
"1741873719.411","25.11",
"1741873720.416","25.11",
"1741873721.414","25.12",
"1741873722.414","25.14",
"1741873723.415","25.09",
"1741873724.416","25.13",
"1741873725.417","25.13",
"1741873726.432","25.12",
"1741873727.419","25.11",
"1741873728.42","25.11",
"1741873729.421","25.13",
"1741873730.422","25.13",
"1741873731.423","25.13",
"1741873732.433","25.13",
"1741873733.432","25.14",
"1741873734.43","25.13",
"1741873735.427","25.11",
"1741873736.428","25.12",
"1741873737.429","25.14",
"1741873738.43","25.14",
"1741873739.431","25.13",
"1741873740.432","25.16",
"1741873741.433","25.14",
"1741873742.434","25.15",
"1741873743.435","25.13",
"1741873744.438","25.13",
"1741873745.439","25.14",
"1741873746.44","25.13",
"1741873747.442","25.15",
"1741873748.442","25.14",
"1741873749.444","25.15",
"1741873750.453","25.13",
"1741873751.448","25.14",
"1741873752.446","25.13",
"1741873753.447","25.16",
"1741873754.449","25.15",
"1741873755.45","25.16",
"1741873756.453","25.14",
"1741873757.524","25.15",
"1741873758.452","25.15",
"1741873759.454","25.15",
"1741873760.455","25.15",
"1741873761.456","25.14",
"1741873762.465","25.17",
"1741873763.458","25.16",
"1741873764.459","25.17",
"1741873765.461","25.15",
"1741873766.461","25.13",
"1741873767.461","25.14",
"1741873768.463","25.15",
"1741873769.463","25.14",
"1741873770.465","25.18",
"1741873771.466","25.15",
"1741873772.467","25.19",
"1741873773.468","25.17",
"1741873774.482","25.15",
"1741873775.47","25.15",
"1741873776.471","25.16",
"1741873777.472","25.14",
"1741873778.473","25.18",
"1741873779.474","25.17",
"1741873780.475","25.18",
"1741873781.476","25.16",
"1741873782.477","25.17",
"1741873783.478","25.17",
"1741873784.479","25.18",
"1741873785.48","25.16",
"1741873786.489","25.16",
"1741873787.482","25.17",
"1741873788.483","25.17",
"1741873789.495","25.17",
"1741873790.486","25.18",
"1741873791.486","25.19",
"1741873792.487","25.18",
"1741873793.488","25.17",
"1741873794.489","25.18",
"1741873795.49","25.17",
"1741873796.491","25.18",
"1741873797.492","25.17",
"1741873798.493","25.16",
"1741873799.498","25.18",
"1741873800.495","25.17",
"1741873801.496","25.17",
"1741873802.497","25.17",
"1741873803.498","25.18",
"1741873804.502","25.19",
"1741873805.502","25.18",
